family,n_qubits,depth_setting,instance,seed,effective_hilbert_dim,expressibility_kl,meyer_wallach_mean,meyer_wallach_std,gradient_variance_mean_local_z,gradient_variance_median_local_z,log10_gradient_variance_mean_local_z,mean_abs_gradient_local_z,near_zero_gradient_fraction_local_z,gradient_variance_mean_staggered_z,gradient_variance_median_staggered_z,log10_gradient_variance_mean_staggered_z,mean_abs_gradient_staggered_z,near_zero_gradient_fraction_staggered_z,parameter_count,logical_depth,compiled_depth,total_gate_count,two_qubit_gate_count,connectivity_edges,connectivity_density,mean_degree,max_degree,degree_std,n_components,largest_component_fraction,global_efficiency,avg_shortest_path,diameter,avg_shortest_path_lcc,diameter_lcc,clustering_coefficient,mean_edges_per_layer,std_edges_per_layer,edge_coverage,edge_reuse_fraction
symmetry_xy,8,3,7,408349,70.0,0.2136950102298345,0.6956420560327935,0.1349094715405395,0.074072134220571,2.0162328156529526e-32,-1.130345141957504,0.0861637733163538,0.7714285714285715,0.0131953782806258,0.0034120425041378,-1.8795781550586668,0.0608056054382454,0.2285714285714285,35.0,9.0,9.0,46.0,22.0,7.0,0.25,1.75,2.0,0.4330127018922193,1.0,1.0,0.4908163265306121,3.0,7.0,3.0,7.0,0.0,3.6666666666666665,0.4714045207910317,0.25,0.3636363636363636
symmetry_xy,8,3,8,408350,70.0,0.2153288275449241,0.7189311854378377,0.1268792790707555,0.0766561176817836,1.8591305461576918e-32,-1.1154531797604286,0.0826946602142051,0.7714285714285715,0.0138320170397116,0.0034458453429778,-1.859114484724868,0.0633258064027858,0.2285714285714285,35.0,9.0,9.0,46.0,22.0,7.0,0.25,1.75,2.0,0.4330127018922193,1.0,1.0,0.4908163265306121,3.0,7.0,3.0,7.0,0.0,3.6666666666666665,0.4714045207910317,0.25,0.3636363636363636
symmetry_xy,8,3,9,408351,70.0,0.208361235160317,0.6938665840253875,0.1368954888797971,0.0782755095786047,2.1772358692012516e-32,-1.1063740964168185,0.0839719891150747,0.7714285714285715,0.0133640049590326,0.0045283787500895,-1.874063371878555,0.0629302276474868,0.2285714285714285,35.0,9.0,9.0,46.0,22.0,7.0,0.25,1.75,2.0,0.4330127018922193,1.0,1.0,0.4908163265306121,3.0,7.0,3.0,7.0,0.0,3.6666666666666665,0.4714045207910317,0.25,0.3636363636363636
symmetry_xy,8,4,0,408442,70.0,0.1232032980972143,0.734001466636985,0.1166017503739153,0.0546922813219473,1.6201475529407222e-32,-1.262073960975891,0.0632435113994575,0.8260869565217391,0.007727000267791,0.0015941207778449,-2.111989072703827,0.0457678123338576,0.217391304347826,46.0,12.0,12.0,60.0,28.0,7.0,0.25,1.75,2.0,0.4330127018922193,1.0,1.0,0.4908163265306121,3.0,7.0,3.0,7.0,0.0,3.5,0.5,0.25,0.5
symmetry_xy,8,4,1,408443,70.0,0.1225950486402771,0.7518654055519021,0.1068245308354176,0.0613483981391072,1.962167736754496e-32,-1.2121967726016682,0.0625640962907156,0.826304347826087,0.008351608423347,0.0022756937934063,-2.07822987635885,0.0483654122307651,0.217391304347826,46.0,12.0,12.0,60.0,28.0,7.0,0.25,1.75,2.0,0.4330127018922193,1.0,1.0,0.4908163265306121,3.0,7.0,3.0,7.0,0.0,3.5,0.5,0.25,0.5
symmetry_xy,8,4,2,408444,70.0,0.1424567365135329,0.7258660815645408,0.1366238956427406,0.0580758872739075,1.6055993770678822e-32,-1.236004146396975,0.0627871579943925,0.8260869565217391,0.0080952715383592,0.0025966052810556,-2.0917685791980416,0.04839584076851,0.217391304347826,46.0,12.0,12.0,60.0,28.0,7.0,0.25,1.75,2.0,0.4330127018922193,1.0,1.0,0.4908163265306121,3.0,7.0,3.0,7.0,0.0,3.5,0.5,0.25,0.5
symmetry_xy,8,4,3,408445,70.0,0.1229760465343595,0.7396783159071889,0.1166954515172165,0.0615031663607631,1.6916727933139724e-32,-1.2111025249138738,0.0643090354877497,0.8260869565217391,0.0082382688273218,0.002442808646107,-2.084164040454669,0.0487000312383268,0.217391304347826,46.0,12.0,12.0,60.0,28.0,7.0,0.25,1.75,2.0,0.4330127018922193,1.0,1.0,0.4908163265306121,3.0,7.0,3.0,7.0,0.0,3.5,0.5,0.25,0.5
symmetry_xy,8,4,4,408446,70.0,0.1208626577238218,0.7441123401511915,0.1225902057678142,0.0625239728581042,1.6956906124897754e-32,-1.2039534341151976,0.0668183535203951,0.8260869565217391,0.0081263045217656,0.0027543129488815,-2.090106907133356,0.049111918900666,0.217391304347826,46.0,12.0,12.0,60.0,28.0,7.0,0.25,1.75,2.0,0.4330127018922193,1.0,1.0,0.4908163265306121,3.0,7.0,3.0,7.0,0.0,3.5,0.5,0.25,0.5
symmetry_xy,8,4,5,408447,70.0,0.1158742211237606,0.7454039081626281,0.1278742802275682,0.0658936674395443,2.0425410772462315e-32,-1.1811563202801727,0.0672812592571017,0.8260869565217391,0.0079440373690072,0.001994510374383,-2.09995872157266,0.0481494757992697,0.217391304347826,46.0,12.0,12.0,60.0,28.0,7.0,0.25,1.75,2.0,0.4330127018922193,1.0,1.0,0.4908163265306121,3.0,7.0,3.0,7.0,0.0,3.5,0.5,0.25,0.5
symmetry_xy,8,4,6,408448,70.0,0.1186896439150296,0.7382146815915301,0.1280160616687866,0.0569276970642538,1.740857296614698e-32,-1.2446763846500086,0.0645379083569843,0.8260869565217391,0.0078041018239611,0.0020244488065448,-2.107677072786496,0.047953723240815,0.217391304347826,46.0,12.0,12.0,60.0,28.0,7.0,0.25,1.75,2.0,0.4330127018922193,1.0,1.0,0.4908163265306121,3.0,7.0,3.0,7.0,0.0,3.5,0.5,0.25,0.5
symmetry_xy,8,4,7,408449,70.0,0.130563936687967,0.7326254635090506,0.1323449238995798,0.0633758436828736,1.5976989296871708e-32,-1.1980762461299663,0.0658491564166496,0.8260869565217391,0.0081211186858343,0.0024247109518835,-2.090384142480364,0.04884964550204,0.217391304347826,46.0,12.0,12.0,60.0,28.0,7.0,0.25,1.75,2.0,0.4330127018922193,1.0,1.0,0.4908163265306121,3.0,7.0,3.0,7.0,0.0,3.5,0.5,0.25,0.5
symmetry_xy,8,4,8,408450,70.0,0.1059626712672608,0.7347479660474657,0.1075731401498032,0.0618456985240097,1.3994263964941062e-32,-1.2086905009216862,0.065152270286161,0.8260869565217391,0.0076699033478793,0.0026257286230578,-2.115210108769031,0.047132591112332,0.217391304347826,46.0,12.0,12.0,60.0,28.0,7.0,0.25,1.75,2.0,0.4330127018922193,1.0,1.0,0.4908163265306121,3.0,7.0,3.0,7.0,0.0,3.5,0.5,0.25,0.5
symmetry_xy,8,4,9,408451,70.0,0.1152856476062057,0.7334563351585475,0.1254276798943143,0.0624310773968614,1.4502707239199303e-32,-1.2045991702188898,0.0668582913896733,0.8260869565217391,0.0084880510947897,0.0021746256701011,-2.071192014813779,0.0489964254639227,0.217391304347826,46.0,12.0,12.0,60.0,28.0,7.0,0.25,1.75,2.0,0.4330127018922193,1.0,1.0,0.4908163265306121,3.0,7.0,3.0,7.0,0.0,3.5,0.5,0.25,0.5
symmetry_xy,8,5,0,408542,70.0,0.0885725514702574,0.7841779014714136,0.1014849285156571,0.0553511841983474,1.9999377011763383e-32,-1.2568730832711428,0.0884006238078562,0.6206896551724138,0.0087304134070234,0.0033061273234838,-2.058965190871963,0.0560925576411003,0.1379310344827586,58.0,15.0,15.0,76.0,36.0,7.0,0.25,1.75,2.0,0.4330127018922193,1.0,1.0,0.4908163265306121,3.0,7.0,3.0,7.0,0.0,3.6,0.4898979485566356,0.25,0.6111111111111112
symmetry_xy,8,5,1,408543,70.0,0.084726076587398,0.7437886196120118,0.1058705336337074,0.0555041489511565,2.90888805302079e-32,-1.2556745520260393,0.0863943515946174,0.6206896551724138,0.0084288164075037,0.0035585184163543,-2.0742334056574285,0.0567185483243049,0.1379310344827586,58.0,15.0,15.0,76.0,36.0,7.0,0.25,1.75,2.0,0.4330127018922193,1.0,1.0,0.4908163265306121,3.0,7.0,3.0,7.0,0.0,3.6,0.4898979485566356,0.25,0.6111111111111112
symmetry_xy,8,5,2,408544,70.0,0.0907598236842306,0.7807802673525908,0.1030007112338983,0.0552629589806704,2.2576988273891358e-32,-1.25756586508413,0.0877760823596696,0.6206896551724138,0.00896075750063,0.0036105438833268,-2.047655275556835,0.0576857187807184,0.1379310344827586,58.0,15.0,15.0,76.0,36.0,7.0,0.25,1.75,2.0,0.4330127018922193,1.0,1.0,0.4908163265306121,3.0,7.0,3.0,7.0,0.0,3.6,0.4898979485566356,0.25,0.6111111111111112
symmetry_xy,8,5,3,408545,70.0,0.070551359929662,0.7897895834751207,0.1055082585096529,0.0614465449690296,1.832175290079892e-32,-1.2115025317046173,0.0899058701363464,0.6206896551724138,0.0091701651928013,0.0031902228217227,-2.037622840810252,0.0578214227066895,0.1379310344827586,58.0,15.0,15.0,76.0,36.0,7.0,0.25,1.75,2.0,0.4330127018922193,1.0,1.0,0.4908163265306121,3.0,7.0,3.0,7.0,0.0,3.6,0.4898979485566356,0.25,0.6111111111111112
symmetry_xy,8,5,4,408546,70.0,0.0977715005733725,0.783786352583776,0.1062895918789812,0.0540976183339126,2.834441822331203e-32,-1.2668218544351648,0.0832605771060226,0.6206896551724138,0.0092173885694054,0.003046513523982,-2.0353921039507403,0.0577137482104066,0.1379310344827586,58.0,15.0,15.0,76.0,36.0,7.0,0.25,1.75,2.0,0.4330127018922193,1.0,1.0,0.4908163265306121,3.0,7.0,3.0,7.0,0.0,3.6,0.4898979485566356,0.25,0.6111111111111112
symmetry_xy,8,5,5,408547,70.0,0.0861721929573406,0.7830500669569688,0.101535979570589,0.0561175316983807,1.8502670254825528e-32,-1.250901439449586,0.0849190769918066,0.6206896551724138,0.0095858280017617,0.0043183492870852,-2.0183703678078166,0.0594086153263223,0.1379310344827586,58.0,15.0,15.0,76.0,36.0,7.0,0.25,1.75,2.0,0.4330127018922193,1.0,1.0,0.4908163265306121,3.0,7.0,3.0,7.0,0.0,3.6,0.4898979485566356,0.25,0.6111111111111112
symmetry_xy,8,5,6,408548,70.0,0.0854735489870158,0.7626505380671275,0.101609093665675,0.062279806440111,2.772549459918193e-32,-1.2056527458489772,0.0920865806868256,0.6206896551724138,0.0085432795599906,0.0027204781443236,-2.068375382074961,0.0549865093013502,0.1379310344827586,58.0,15.0,15.0,76.0,36.0,7.0,0.25,1.75,2.0,0.4330127018922193,1.0,1.0,0.4908163265306121,3.0,7.0,3.0,7.0,0.0,3.6,0.4898979485566356,0.25,0.6111111111111112
symmetry_xy,8,5,7,408549,70.0,0.0807546981167516,0.7678130568753808,0.117004155633338,0.0615998184877968,2.059261242497211e-32,-1.2104205675411646,0.0896353780129406,0.6210344827586207,0.0082646339994766,0.0032568295502541,-2.082776374461223,0.0548221815589839,0.1379310344827586,58.0,15.0,15.0,76.0,36.0,7.0,0.25,1.75,2.0,0.4330127018922193,1.0,1.0,0.4908163265306121,3.0,7.0,3.0,7.0,0.0,3.6,0.4898979485566356,0.25,0.6111111111111112
symmetry_xy,8,5,8,408550,70.0,0.0868400307428192,0.7945918219099382,0.0966396206397485,0.0626158261221302,2.588932466819853e-32,-1.2033158851787222,0.0928671052030436,0.6206896551724138,0.0087451590801557,0.0032929382018926,-2.058232286013156,0.0571093947898814,0.1379310344827586,58.0,15.0,15.0,76.0,36.0,7.0,0.25,1.75,2.0,0.4330127018922193,1.0,1.0,0.4908163265306121,3.0,7.0,3.0,7.0,0.0,3.6,0.4898979485566356,0.25,0.6111111111111112
symmetry_xy,8,5,9,408551,70.0,0.0724483359582194,0.7730647474188177,0.0943828357791433,0.0592023898659043,2.0045525459738734e-32,-1.2276607614421895,0.0904617189091573,0.6206896551724138,0.0090105016328827,0.0033588479088385,-2.045251030294129,0.0553901001913468,0.1379310344827586,58.0,15.0,15.0,76.0,36.0,7.0,0.25,1.75,2.0,0.4330127018922193,1.0,1.0,0.4908163265306121,3.0,7.0,3.0,7.0,0.0,3.6,0.4898979485566356,0.25,0.6111111111111112
ttn,4,1,0,304142,16.0,0.2345849231557315,0.4089275348634292,0.2233976909698167,0.0382666304367906,4.359440982044417e-33,-1.4171797778365234,0.0507533288112721,0.9166666666666666,0.0100274432259361,1.2611217913341537e-33,-1.9988097882575533,0.0418287890618187,0.6666666666666666,12.0,2.0,2.0,6.0,2.0,2.0,0.3333333333333333,1.0,1.0,0.0,2.0,0.5,0.3333333333333333,,,1.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0
ttn,4,1,1,304143,16.0,0.2447133956455515,0.3291391516947493,0.2095304160411316,0.0387059341073033,5.474820673311108e-33,-1.4122224470613989,0.0499816719107155,0.9166666666666666,0.0096780862742804,1.1362302126689216e-33,-2.014210510737735,0.0430718392390458,0.6666666666666666,12.0,2.0,2.0,6.0,2.0,2.0,0.3333333333333333,1.0,1.0,0.0,2.0,0.5,0.3333333333333333,,,1.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0
ttn,4,1,2,304144,16.0,0.2961816099313322,0.3587746926723347,0.2362516203303196,0.0439521560797285,3.9825060330218564e-33,-1.357019815685515,0.0545965238543712,0.9166666666666666,0.0113574287269646,1.1281076616872781e-33,-1.9447199799003552,0.0453376742693487,0.6666666666666666,12.0,2.0,2.0,6.0,2.0,2.0,0.3333333333333333,1.0,1.0,0.0,2.0,0.5,0.3333333333333333,,,1.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0
ttn,4,1,3,304145,16.0,0.2547884102406288,0.3566178131389318,0.208986232398683,0.0385626349626888,4.6673984540125036e-33,-1.4138332986629178,0.0509776295180531,0.9166666666666666,0.0095021800448095,1.0186732490176424e-33,-2.0221767449411763,0.0418611212886736,0.6666666666666666,12.0,2.0,2.0,6.0,2.0,2.0,0.3333333333333333,1.0,1.0,0.0,2.0,0.5,0.3333333333333333,,,1.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0
ttn,4,1,4,304146,16.0,0.2118924275452269,0.4273962138130919,0.2362770881520626,0.040833312910201,3.8626734454403646e-33,-1.3889853832351735,0.0523952907879503,0.9166666666666666,0.0100768903301823,1.3486873417095912e-33,-1.996673467969965,0.0416296331663324,0.6666666666666666,12.0,2.0,2.0,6.0,2.0,2.0,0.3333333333333333,1.0,1.0,0.0,2.0,0.5,0.3333333333333333,,,1.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0
ttn,4,1,5,304147,16.0,0.2168805556954927,0.3522856235087864,0.239913817462106,0.044182060727428,4.1298398619128895e-33,-1.3547540317493487,0.0551986278974425,0.9166666666666666,0.0089591105725032,1.2259023324530924e-33,-2.047735103354297,0.0416907049541466,0.6666666666666666,12.0,2.0,2.0,6.0,2.0,2.0,0.3333333333333333,1.0,1.0,0.0,2.0,0.5,0.3333333333333333,,,1.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0
ttn,4,1,6,304148,16.0,0.2090840175403511,0.3698387251126114,0.2224794323529275,0.0425656864971572,4.540881256937298e-33,-1.3709403579365218,0.0543380301637011,0.9166666666666666,0.0104327199266087,1.2210518238519837e-33,-1.9816024513892332,0.0432573261852352,0.6666666666666666,12.0,2.0,2.0,6.0,2.0,2.0,0.3333333333333333,1.0,1.0,0.0,2.0,0.5,0.3333333333333333,,,1.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0
ttn,4,1,7,304149,16.0,0.2105339865003511,0.3579598037905082,0.2263637697668105,0.0418500594627747,4.214351275550077e-33,-1.3783039206017458,0.0527863348764633,0.9166666666666666,0.0104745359834488,7.52054075119659e-34,-1.9798652069574865,0.0432776936209778,0.6666666666666666,12.0,2.0,2.0,6.0,2.0,2.0,0.3333333333333333,1.0,1.0,0.0,2.0,0.5,0.3333333333333333,,,1.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0
ttn,4,1,8,304150,16.0,0.2281852261252974,0.3768598224875647,0.2241192412019272,0.045818806278488,3.815619191670528e-33,-1.338956229712724,0.0557264001567914,0.9166666666666666,0.0112413573849965,1.659648794479186e-33,-1.9491812448860608,0.0463856786692168,0.6666666666666666,12.0,2.0,2.0,6.0,2.0,2.0,0.3333333333333333,1.0,1.0,0.0,2.0,0.5,0.3333333333333333,,,1.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0
ttn,4,1,9,304151,16.0,0.2306172978100062,0.395863230465703,0.2303795415110545,0.041783161527094,4.527053173437367e-33,-1.3789987021770442,0.0537099412581218,0.9166666666666666,0.0099839164035507,8.158492376433694e-34,-2.0006990640427205,0.0428614539653405,0.6666666666666666,12.0,2.0,2.0,6.0,2.0,2.0,0.3333333333333333,1.0,1.0,0.0,2.0,0.5,0.3333333333333333,,,1.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0
ttn,4,2,0,304242,16.0,0.0713539950495292,0.530462791443577,0.2231161851601156,0.0298875215347729,4.9676692770575766e-33,-1.5245100979550583,0.0566037259487889,0.75,0.0071767094441761,0.0035205731070679,-2.1440746362318523,0.0455253284379299,0.3333333333333333,24.0,4.0,4.0,11.0,3.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.5,0.5,0.5,0.0
ttn,4,2,1,304243,16.0,0.068450526573833,0.5159800676903777,0.2179085473405139,0.0275939494379078,5.683305858904437e-33,-1.5591861358261032,0.0544258960789418,0.75,0.0068165757889374,0.0042264138423288,-2.1664337322970013,0.0461110294208949,0.3333333333333333,24.0,4.0,4.0,11.0,3.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.5,0.5,0.5,0.0
ttn,4,2,2,304244,16.0,0.0695815704473615,0.522338326626086,0.2068543308929573,0.0281853256556473,4.685736970943848e-33,-1.549976942939461,0.0547651400384929,0.75,0.0068166048659359,0.0024981573597163,-2.1664318797608466,0.0452673779544534,0.3333333333333333,24.0,4.0,4.0,11.0,3.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.5,0.5,0.5,0.0
ttn,4,2,3,304245,16.0,0.068330433593689,0.5307841223883648,0.2183364646715382,0.0302244191912094,4.7358580256885314e-33,-1.5196420360247211,0.0560310056936722,0.75,0.0071346323258455,0.002842772420518,-2.1466284027835023,0.046027949844623,0.3333333333333333,24.0,4.0,4.0,11.0,3.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.5,0.5,0.5,0.0
ttn,4,2,4,304246,16.0,0.0682786606564824,0.5183598570966849,0.2146493098062278,0.0297100719646719,5.845334724709461e-33,-1.5270962962332904,0.0556565363796487,0.75,0.0068087266650101,0.0036891311224247,-2.1669341001380804,0.045282739700551,0.3333333333333333,24.0,4.0,4.0,11.0,3.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.5,0.5,0.5,0.0
ttn,4,2,5,304247,16.0,0.0709469096744077,0.5255960363615327,0.2119386296770729,0.029263770003058,5.128541323187003e-33,-1.5336697251671143,0.0547306796625393,0.75,0.0071357196051797,0.0028464839022549,-2.146562223698591,0.0456417740889315,0.3333333333333333,24.0,4.0,4.0,11.0,3.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.5,0.5,0.5,0.0
ttn,4,2,6,304248,16.0,0.073843557937482,0.5116202039656647,0.2365863736009408,0.0320665675494205,5.6528442921905946e-33,-1.4939475250770546,0.0578445759650783,0.75,0.0064036894249846,0.00253087145327,-2.193569739258383,0.0430610716714735,0.3333333333333333,24.0,4.0,4.0,11.0,3.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.5,0.5,0.5,0.0
ttn,4,2,7,304249,16.0,0.0742546665913123,0.5557862866031715,0.2072364386667779,0.0300156762032855,5.2235486834789796e-33,-1.5226518682652097,0.0555560067193501,0.75,0.0069372501880654,0.003863445226938,-2.158812642629348,0.0444394575348201,0.3333333333333333,24.0,4.0,4.0,11.0,3.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.5,0.5,0.5,0.0
ttn,4,2,8,304250,16.0,0.0703219062247117,0.5012597908102291,0.2222024024536622,0.0281781679190082,5.120741703114906e-33,-1.550087247157488,0.0553544007081935,0.75,0.0062084080322186,0.0029284398894651,-2.2070197478842664,0.0439737617938119,0.3333333333333333,24.0,4.0,4.0,11.0,3.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.5,0.5,0.5,0.0
ttn,4,2,9,304251,16.0,0.084055464505863,0.5005199054966641,0.2001888155776184,0.0285381222110088,4.581908871737816e-33,-1.5445746065621766,0.0538840194679872,0.75,0.0069863532435887,0.0034083915603004,-2.155749459370729,0.0449779617018807,0.3333333333333333,24.0,4.0,4.0,11.0,3.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.5,0.5,0.5,0.0
ttn,4,3,0,304342,16.0,0.0223789825612782,0.67190162031828,0.1802750949127939,0.0167564367238167,9.817824427878394e-33,-1.7758183291253276,0.0454326062465477,0.5555555555555556,0.0059261881964338,0.0045854945698499,-2.227224560858845,0.0467821397891504,0.2222222222222222,36.0,6.0,6.0,17.0,5.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.6666666666666667,0.4714045207910317,0.5,0.4
ttn,4,3,1,304343,16.0,0.0156789616226793,0.620978119667149,0.1759325091999736,0.0197075896974813,6.280288402710625e-33,-1.7053664881047936,0.0503156579286951,0.5555555555555556,0.0048793994025683,0.0035113989821912,-2.3116336313175188,0.0424820646009984,0.2222222222222222,36.0,6.0,6.0,17.0,5.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.6666666666666667,0.4714045207910317,0.5,0.4
ttn,4,3,2,304344,16.0,0.0218089479812251,0.6734851465552198,0.1595004128401203,0.0169430981579521,5.020505005105218e-33,-1.7710071731152777,0.0456468547942818,0.5555555555555556,0.0058840296108057,0.004046290896114,-2.2303251503943424,0.0461375332317158,0.2222222222222222,36.0,6.0,6.0,17.0,5.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.6666666666666667,0.4714045207910317,0.5,0.4
ttn,4,3,3,304345,16.0,0.0151612761012318,0.6327006595120599,0.188913254606722,0.0177449707902867,6.447310508769922e-33,-1.7509247112010171,0.0467093373614103,0.5555555555555556,0.0062502747079167,0.00437130539913,-2.2041008944142377,0.0461933277354397,0.2222222222222222,36.0,6.0,6.0,17.0,5.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.6666666666666667,0.4714045207910317,0.5,0.4
ttn,4,3,4,304346,16.0,0.0157729797887527,0.6226815329034965,0.1827786940700368,0.015624800861391,6.227488270744752e-33,-1.8061855090462964,0.0434938794408488,0.5555555555555556,0.0054055936697944,0.004577983514912,-2.2671566026621384,0.0448566728456733,0.2222222222222222,36.0,6.0,6.0,17.0,5.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.6666666666666667,0.4714045207910317,0.5,0.4
ttn,4,3,5,304347,16.0,0.013809185086893,0.6223252517912845,0.1841055715783044,0.0189013967930593,4.7015367075715125e-33,-1.7235061007419297,0.0492523126838036,0.5555555555555556,0.0053243451785581,0.0044304155826925,-2.273733796870604,0.0435420103361667,0.2222222222222222,36.0,6.0,6.0,17.0,5.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.6666666666666667,0.4714045207910317,0.5,0.4
ttn,4,3,6,304348,16.0,0.0157553418280041,0.6296571856668721,0.1596873902384428,0.0167264159806273,6.359830224954783e-33,-1.776597106651758,0.0467839956266125,0.5555555555555556,0.0053832967549447,0.0040692968644454,-2.26895167898374,0.0434105171964905,0.2222222222222222,36.0,6.0,6.0,17.0,5.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.6666666666666667,0.4714045207910317,0.5,0.4
ttn,4,3,7,304349,16.0,0.0145144553744709,0.645905638518938,0.1593779582165249,0.0174901778116263,5.8784362455647e-33,-1.7572057753003043,0.047520543099046,0.5555555555555556,0.0057635782633899,0.0049267912249622,-2.239307805197302,0.0458969162752263,0.2222222222222222,36.0,6.0,6.0,17.0,5.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.6666666666666667,0.4714045207910317,0.5,0.4
ttn,4,3,8,304350,16.0,0.0242369968152962,0.638865462042523,0.1843041756754654,0.0169711898566969,5.6432255006388865e-33,-1.7702877080604844,0.04569292237669,0.5555555555555556,0.0055854378574493,0.0047022111908723,-2.252942775704972,0.0450235521799652,0.2222222222222222,36.0,6.0,6.0,17.0,5.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.6666666666666667,0.4714045207910317,0.5,0.4
ttn,4,3,9,304351,16.0,0.0183440557855265,0.6246847214703293,0.1809526817345974,0.0178585617334403,4.9134884181658575e-33,-1.748153520608866,0.0500937243718464,0.5555555555555556,0.0054928168082581,0.0044506183088206,-2.2602048849562992,0.0436584828526229,0.2222222222222222,36.0,6.0,6.0,17.0,5.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.6666666666666667,0.4714045207910317,0.5,0.4
ttn,4,4,0,304442,16.0,0.0058786450378887,0.6137790320639502,0.1755714818737468,0.0164117338170907,0.0024714359798686,-1.7848455354966262,0.0583922828377362,0.4791666666666667,0.0058666363693038,0.0053103488421508,-2.2316108297483765,0.050929414070131,0.1666666666666666,48.0,8.0,8.0,22.0,6.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.5,0.5,0.5,0.5
ttn,4,4,1,304443,16.0,0.0103550255402501,0.6353939169030848,0.1429760828676456,0.0205319414192033,0.0034263595121181,-1.68756998351867,0.0666761537493034,0.4791666666666667,0.0058572179012466,0.005557738108406,-2.2323086189720853,0.0509503712897167,0.1666666666666666,48.0,8.0,8.0,22.0,6.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.5,0.5,0.5,0.5
ttn,4,4,2,304444,16.0,0.0111383745302151,0.6711212253732606,0.1526788637846156,0.021046156412796,0.0036453394193047,-1.6768272062952347,0.0649200045458317,0.4791666666666667,0.0058555870001024,0.0054148687035213,-2.2324295620558345,0.051253294802739,0.1666666666666666,48.0,8.0,8.0,22.0,6.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.5,0.5,0.5,0.5
